architecture,family,design,coupling,N,p,g,se_A,se_B,sp_A,sp_B,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,mean_naive_CI_width,naive_CI_excludes_zero,naive_CI_excludes_zero_mcse,naive_CI_excludes_zero_lo,naive_CI_excludes_zero_hi,expected_A,expected_B,expected_delta,expected_RC,analytic_z_delta,e,q,n_A,n_B,d_A,d_B,f_A,f_B
C,sample_size,paired,shared,10000,,0,,,,,10000,10000,0,0.59254844129,0.703709466453,0.111161025162,0.111161025162,0,0.00582663820235,5.82663820235e-05,0.187706604678,0.187598207026,0.16638076442,0.210778515652,0.100103502871,0.122880181161,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.592720970537,0.703856152513,0.111135181976,0.1875,0.443535119105,0.3,0.75,0.8,0.95,0.95,0.95,0.005,0.005
C,sample_size,paired,shared,10000,,0,,,,,10000,10000,0,0.592524464018,0.722203108775,0.129678644758,0.129678644758,0,0.00622832115665,6.22832115665e-05,0.21898363927,0.218857874455,0.195526975312,0.244033858835,0.117688224978,0.142035986696,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.592720970537,0.722378682842,0.129657712305,0.21875,0.336084990266,0.3,0.75,0.8,0.975,0.95,0.95,0.005,0.005
C,sample_size,paired,shared,10000,,0,,,,,10000,10000,0,0.592535285038,0.740712114359,0.148176829321,0.148176829321,0,0.00654298169537,6.54298169537e-05,0.250217396944,0.250072583122,0.224899254552,0.27701512814,0.135776614311,0.161107555527,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.592720970537,0.740901213172,0.148180242634,0.25,-0.052167557344,0.3,0.75,0.8,1,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572824909399,0.42940691208,-0.143417997319,-0.143417997319,0,0.0250377727439,0.000250377727439,-0.25038317458,-0.250369694065,-0.333333333333,-0.172413793103,-0.194691429902,-0.0959595959596,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.572864321608,0.429648241206,-0.143216080402,-0.25,-0.806449196247,0.1,0.75,0.8,0.6,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572575363449,0.446987835088,-0.125587528361,-0.125587528361,0,0.0234602025657,0.000234602025657,-0.219344768843,-0.219337988286,-0.297534567705,-0.145631067961,-0.173918451222,-0.0812182741117,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.572864321608,0.447550251256,-0.125314070352,-0.21875,-1.16562509916,0.1,0.75,0.8,0.625,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572402581549,0.464712478232,-0.107690103316,-0.107690103316,0,0.021980106601,0.00021980106601,-0.188126759846,-0.188136997959,-0.263636363636,-0.119658119658,-0.153439153439,-0.0663501063933,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9941,0.000765845284637,0.992397579312,0.995422953498,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.572864321608,0.465452261307,-0.107412060302,-0.1875,-1.26497573444,0.1,0.75,0.8,0.65,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572402581549,0.482615241348,-0.089787340201,-0.089787340201,0,0.020271051501,0.00020271051501,-0.156849032957,-0.156860473896,-0.227272727273,-0.0934579439252,-0.131979695431,-0.0521314672196,0,0,0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0,0,0,0.000383998370677,0.9603,0.00195253450674,0.956293002547,0.963953488553,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.572864321608,0.483354271357,-0.0895100502513,-0.15625,-1.36791103169,0.1,0.75,0.8,0.675,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572402581549,0.500529107178,-0.0718734743707,-0.0718734743707,0,0.0183138306886,0.000183138306886,-0.125555145124,-0.125564553144,-0.190082644628,-0.0683760683761,-0.110048944296,-0.0382513661202,0,0,0,0.000383998370677,0.9954,0.000676671264352,0.993870194285,0.99654934013,0,0,0,0.000383998370677,0.7886,0.00408301408276,0.780487386694,0.796490969447,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.572864321608,0.501256281407,-0.071608040201,-0.125,-1.44936454968,0.1,0.75,0.8,0.7,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572402581549,0.51848041478,-0.0539221667687,-0.0539221667687,0,0.0159848878876,0.000159848878876,-0.0941936256008,-0.094203220787,-0.151266870385,-0.045045045045,-0.0880829015544,-0.025,0,0,0,0.000383998370677,0.9569,0.00203082224727,0.952741111316,0.960707990972,0,0,0,0.000383998370677,0.3932,0.00488460602301,0.383669109595,0.402812912457,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.572864321608,0.519158291457,-0.0537060301508,-0.09375,-1.35213095938,0.1,0.75,0.8,0.725,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572402581549,0.536418701375,-0.0359838801736,-0.0359838801736,0,0.0132112137316,0.000132112137316,-0.0628591100736,-0.0628646364178,-0.112068965517,-0.0217332865825,-0.0643564356436,-0.0116942064463,0,0,0,0.000383998370677,0.6988,0.00458779424124,0.689733152144,0.707714170104,0,0,0,0.000383998370677,0.0601,0.00237672021913,0.0556084670011,0.0649293747654,0.9996,0.000199959995999,0.998971871665,0.999844437163,0.0051,0.000712319450808,0.00388131108356,0.00669877050373,,,,,,0.572864321608,0.537060301508,-0.0358040201005,-0.0625,-1.36141975142,0.1,0.75,0.8,0.75,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572402581549,0.554366417672,-0.0180361638763,-0.0180361638763,0,0.00945860452991,9.45860452991e-05,-0.0315046612184,-0.0315095781496,-0.0674157303371,0,-0.0390243902439,0,0,0,0,0.000383998370677,0.1345,0.00341188730763,0.12795298624,0.141327716569,0,0,0,0.000383998370677,0.0004,0.000199959995999,0.000155562836623,0.00102812833536,0.9733,0.00161205179818,0.969954072846,0.976282434297,0.1118,0.00315120231023,0.105772212061,0.118125924274,,,,,,0.572864321608,0.554962311558,-0.0179020100503,-0.03125,-1.41832577593,0.1,0.75,0.8,0.775,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572793568689,0.572793568689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,,,,,,0.572864321608,0.572864321608,0,0,0,0.1,0.75,0.8,0.8,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572747203634,0.590680913837,0.0179337102023,0.0179337102023,0,0.0094731178833,9.4731178833e-05,0.0316054413582,0.0313117376891,0,0.0707070707071,0,0.038961038961,0.142,0.00349050139665,0.1352961467,0.148978796133,0,0,0,0.000383998370677,0.001,0.000316069612586,0.000543285986497,0.00183994438744,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.1214,0.00326591549186,0.115143883096,0.12794688047,,,,,,0.572864321608,0.590766331658,0.0179020100503,0.03125,0.334632720478,0.1,0.75,0.8,0.825,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572788213012,0.608678542567,0.0358903295545,0.0358903295545,0,0.0131937192894,0.000131937192894,0.0632482773603,0.0626589876313,0.019801980198,0.118181818182,0.0111731843575,0.0641711229947,0.6886,0.00463065913235,0.679453106521,0.697602049294,0,0,0,0.000383998370677,0.0763,0.00265477513172,0.0712578919928,0.0816675082266,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0063,0.000791221208007,0.00492756545833,0.00805159453288,,,,,,0.572864321608,0.608668341709,0.0358040201005,0.0625,0.654170761763,0.1,0.75,0.8,0.85,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572497147339,0.626244413608,0.0537472662686,0.0537472662686,0,0.0159319242457,0.000159319242457,0.0947258409156,0.0938821556028,0.0420168067227,0.161016949153,0.0249968905473,0.0867579908676,0.9453,0.00227393733423,0.94066974636,0.949588264691,0,0,0,0.000383998370677,0.3993,0.00489754540561,0.389741421307,0.408935915965,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,,,,,,0.572864321608,0.626570351759,0.0537060301508,0.09375,0.258826976876,0.1,0.75,0.8,0.875,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572644168847,0.644393888853,0.0717497200054,0.0717497200054,0,0.0183371327815,0.000183371327815,0.126411431345,0.125295469523,0.0634920634921,0.203883495146,0.0376325155232,0.109589041096,0.9922,0.000879724957018,0.990276767833,0.993745224171,0,0,0,0.000383998370677,0.7642,0.00424497773846,0.755779523095,0.772417572166,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.572864321608,0.644472361809,0.071608040201,0.125,0.772638809527,0.1,0.75,0.8,0.9,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.57270672939,0.662212595098,0.0895058657082,0.0895058657082,0,0.0203391337208,0.000203391337208,0.157703309114,0.156285688844,0.0862068965517,0.245098039216,0.0514279038718,0.131224004753,0.9994,0.00024487547856,0.998691475904,0.999724986524,0,0,0,0.000383998370677,0.9334,0.0024932797677,0.928344941256,0.938122208956,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.572864321608,0.662374371859,0.0895100502513,0.15625,-0.0205738511037,0.1,0.75,0.8,0.925,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572772984484,0.680324098263,0.107551113779,0.107551113779,0,0.0222607809486,0.000222607809486,0.189495141462,0.187772672058,0.109375,0.288292619543,0.0663265306122,0.153846153846,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.987,0.00113274004079,0.984585425782,0.989040559805,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.572864321608,0.68027638191,0.107412060302,0.1875,0.624656781038,0.1,0.75,0.8,0.95,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.572581047279,0.698098647383,0.125517600104,0.125517600104,0,0.0236709138854,0.000236709138854,0.221234738982,0.219213682849,0.133333333333,0.327437442783,0.0812182741117,0.173470552605,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9975,0.000499374608886,0.996311919232,0.998306002389,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.572864321608,0.69817839196,0.125314070352,0.21875,0.859830563126,0.1,0.75,0.8,0.975,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.573110938592,0.716199615634,0.143088677042,0.143088677042,0,0.0251447860441,0.000251447860441,0.25198536495,0.249670120401,0.15625,0.365384615385,0.0956937799043,0.193069306931,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9998,0.000141407213395,0.999271004156,0.999945151073,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.572864321608,0.71608040201,0.143216080402,0.25,-0.50667903878,0.1,0.75,0.8,1,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.59676601902,0.447403108171,-0.149362910849,-0.149362910849,0,0.0116336939161,0.000116336939161,-0.25028476786,-0.250287224956,-0.285993376856,-0.214052150961,-0.172413793103,-0.126304265817,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.596858638743,0.447643979058,-0.149214659686,-0.25,-1.27432579742,0.5,0.75,0.8,0.6,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596746043678,0.466260544564,-0.130485499114,-0.130485499114,0,0.0109836766245,0.000109836766245,-0.218657284247,-0.218661691177,-0.253012048193,-0.184533763966,-0.152471546658,-0.108890818484,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.596858638743,0.466295811518,-0.130562827225,-0.21875,0.704027565576,0.5,0.75,0.8,0.625,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596795186967,0.484890733814,-0.111904453153,-0.111904453153,0,0.0101638250767,0.000101638250767,-0.187514423422,-0.187508973928,-0.219723586115,-0.155677655678,-0.132248465855,-0.0922279792746,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.596858638743,0.484947643979,-0.111910994764,-0.1875,0.0643617048665,0.5,0.75,0.8,0.65,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596781878395,0.503490195403,-0.093291682992,-0.093291682992,0,0.0094867089779,9.4867089779e-05,-0.156318853814,-0.156324590892,-0.186379928315,-0.127011812477,-0.112079649355,-0.0751263029809,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.596858638743,0.50359947644,-0.0932591623037,-0.15625,-0.342802634373,0.5,0.75,0.8,0.675,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596796369385,0.522162082116,-0.0746342872692,-0.0746342872692,0,0.00862408545538,8.62408545538e-05,-0.125060468896,-0.125058212646,-0.152658662093,-0.0980383260382,-0.0918806306306,-0.0579399141631,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9637,0.0018703558485,0.959852491029,0.967191388882,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.596858638743,0.522251308901,-0.0746073298429,-0.125,-0.312583014147,0.5,0.75,0.8,0.7,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.597016576814,0.540966350191,-0.0560502266224,-0.0560502266224,0,0.00756918812297,7.56918812297e-05,-0.0938856180094,-0.0938838698945,-0.118760757315,-0.0704461303906,-0.0712009336175,-0.0417536534447,0,0,0,0.000383998370677,0.9998,0.000141407213395,0.999271004156,0.999945151073,0,0,0,0.000383998370677,0.3071,0.0046129122038,0.29813436407,0.316213782502,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.596858638743,0.540903141361,-0.0559554973822,-0.09375,-1.25151124091,0.5,0.75,0.8,0.725,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596993055004,0.559616582914,-0.0373764720902,-0.0373764720902,0,0.00616670421833,6.16670421833e-05,-0.0626072919491,-0.0626078842575,-0.0833333333333,-0.0433211296716,-0.0499469192013,-0.025826446281,0,0,0,0.000383998370677,0.8938,0.00308093427389,0.88760952723,0.899688035653,0,0,0,0.000383998370677,0.0003,0.000173179098046,0.000102032199418,0.000881735772236,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.596858638743,0.559554973822,-0.0373036649215,-0.0625,-1.1806496011,0.5,0.75,0.8,0.75,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596922151904,0.578266378057,-0.0186557738478,-0.0186557738478,0,0.00438404312245,4.38404312245e-05,-0.0312535772558,-0.0312532778156,-0.0463824283228,-0.0176366843034,-0.0276301806589,-0.0105152471083,0,0,0,0.000383998370677,0.0082,0.00090181816349,0.00661159660079,0.0101661041966,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0.0002,0.000141407213395,5.48489273209e-05,0.000728995844007,,,,,,0.596858638743,0.578206806283,-0.0186518324607,-0.03125,-0.089903016792,0.5,0.75,0.8,0.775,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596762370874,0.596762370874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,,,,,,0.596858638743,0.596858638743,0,0,0,0.5,0.75,0.8,0.8,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596941693153,0.615623110473,0.0186814173207,0.0186814173207,0,0.0044103671866,4.4103671866e-05,0.0313517328409,0.0312952128073,0.0173603588966,0.0472730456934,0.0105039261245,0.0276685103571,0.0108,0.00103360340557,0.00895372289977,0.0130219811061,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0005,0.000223550889061,0.000213588426164,0.00117002594614,,,,,,0.596858638743,0.615510471204,0.0186518324607,0.03125,0.670802651193,0.5,0.75,0.8,0.825,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.59682856256,0.634202210546,0.0373736479863,0.0373736479863,0,0.0062099237081,6.2099237081e-05,0.0627312518411,0.0626204078204,0.042328042328,0.0854099436824,0.0256673511294,0.0501536114329,0.8802,0.00324727516543,0.873689008948,0.886418998691,0,0,0,0.000383998370677,0.0009,0.000299864969611,0.000473577060585,0.00170973011302,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.596858638743,0.634162303665,0.0373036649215,0.0625,1.1269553082,0.5,0.75,0.8,0.85,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.59705475704,0.652984331857,0.0559295748177,0.0559295748177,0,0.0075666033575,7.5666033575e-05,0.0938453414833,0.0936757879545,0.0684206240357,0.121597709325,0.0416233090531,0.0711206896552,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.3206,0.0046670723157,0.311523092644,0.329814685971,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.596858638743,0.652814136126,0.0559554973822,0.09375,-0.342591824756,0.5,0.75,0.8,0.875,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596790792503,0.671405355906,0.0746145634031,0.0746145634031,0,0.0086025538833,8.6025538833e-05,0.125253048531,0.125026331405,0.095406360424,0.157069272532,0.0581778265642,0.0917042947823,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9472,0.00223633986684,0.942642608692,0.951413943165,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.596858638743,0.671465968586,0.0746073298429,0.125,0.0840861939343,0.5,0.75,0.8,0.9,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596816794443,0.689988965547,0.0931721711037,0.0931721711037,0,0.00939503152968,9.39503152968e-05,0.156388715457,0.156115196441,0.123075571178,0.192110954159,0.0750521751128,0.111829999338,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.596858638743,0.690117801047,0.0932591623037,0.15625,-0.925927706191,0.5,0.75,0.8,0.925,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.59683844775,0.708760274309,0.111921826559,0.111921826559,0,0.0102480795054,0.000102480795054,0.187853045451,0.18752449173,0.150779242835,0.227515051998,0.0923691581613,0.132197709609,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.596858638743,0.708769633508,0.111910994764,0.1875,0.105695849788,0.5,0.75,0.8,0.95,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596991575061,0.727535422221,0.130543847161,0.130543847161,0,0.0109762820225,0.000109762820225,0.219062453292,0.218669496546,0.177777777778,0.262888507064,0.109488666923,0.152525680534,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.596858638743,0.727421465969,0.130562827225,0.21875,-0.172918884877,0.5,0.75,0.8,0.975,0.95,0.95,0.005,0.005
C,eligibility,paired,shared,2000,,0,,,,,10000,10000,0,0.596891118461,0.746223214307,0.149332095846,0.149332095846,0,0.0115614713638,0.000115614713638,0.250623108867,0.250183142666,0.206218468962,0.298373933708,0.127100840336,0.172308565531,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,,,,,,0.596858638743,0.746073298429,0.149214659686,0.25,1.01575445184,0.5,0.75,0.8,1,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.395229531983,0.296554898692,-0.0986746332909,-0.0986746332909,0,0.0123330570936,0.000123330570936,-0.249688183371,-0.249664119976,-0.307359307359,-0.19534606866,-0.123478782907,-0.074998857404,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.395147313692,0.296360485269,-0.0987868284229,-0.25,0.909710634524,0.3,0.5,0.8,0.6,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.395164443539,0.308712372646,-0.0864520708927,-0.0864520708927,0,0.0116607616473,0.000116607616473,-0.218781315504,-0.218774923469,-0.274336283186,-0.166666666667,-0.110108303249,-0.0642201834862,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.395147313692,0.308708838821,-0.08643847487,-0.21875,-0.11659635215,0.3,0.5,0.8,0.625,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.395458516343,0.321542132023,-0.0739163843194,-0.0739163843194,0,0.0108544242807,0.000108544242807,-0.186924665989,-0.186913117975,-0.239319248826,-0.137495976395,-0.0956379486431,-0.0530805483209,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.395147313692,0.321057192374,-0.0740901213172,-0.1875,1.60060997533,0.3,0.5,0.8,0.65,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.394780985105,0.333140665561,-0.0616403195442,-0.0616403195442,0,0.00992652172741,9.92652172741e-05,-0.156145593179,-0.156138015431,-0.205479452055,-0.111099726776,-0.0817503983191,-0.042807092646,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9922,0.000879724957018,0.990276767833,0.993745224171,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.395147313692,0.333405545927,-0.0617417677643,-0.15625,1.02199161928,0.3,0.5,0.8,0.675,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.395426976523,0.346085857399,-0.0493411191241,-0.0493411191241,0,0.00900053728479,9.00053728479e-05,-0.124775643841,-0.124779344996,-0.168181818182,-0.0833333333333,-0.0675675675676,-0.0324232081911,0,0,0,0.000383998370677,0.9998,0.000141407213395,0.999271004156,0.999945151073,0,0,0,0.000383998370677,0.8729,0.00333084959132,0.866228144815,0.8792854692,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.395147313692,0.34575389948,-0.0493934142114,-0.125,0.581021839674,0.3,0.5,0.8,0.7,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.39548673814,0.358540090103,-0.036946648037,-0.036946648037,0,0.0078279712969,7.8279712969e-05,-0.0934210901285,-0.0934207003016,-0.132701421801,-0.057519477495,-0.0530821917808,-0.0224137931034,0,0,0,0.000383998370677,0.9934,0.000809718469593,0.991612549226,0.994808521182,0,0,0,0.000383998370677,0.3576,0.00479293480031,0.348262346412,0.367047016324,1,0,0.999616001629,1,0,0,0,0.000383998370677,,,,,,0.395147313692,0.358102253033,-0.0370450606586,-0.09375,1.25719190577,0.3,0.5,0.8,0.725,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.39548673814,0.370885287005,-0.0246014511353,-0.0246014511353,0,0.00643019456411,6.43019456411e-05,-0.0622064724562,-0.062205502139,-0.0954545454545,-0.0327868852459,-0.0379746835443,-0.0127041742287,0,0,0,0.000383998370677,0.773,0.00418892587664,0.764685931711,0.781104405179,0,0,0,0.000383998370677,0.0129,0.00112843209809,0.0108678872362,0.0153062039765,1,0,0.999616001629,1,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,,,,,,0.395147313692,0.370450606586,-0.0246967071057,-0.0625,1.48138550763,0.3,0.5,0.8,0.75,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.39548673814,0.38320781684,-0.0122789212999,-0.0122789212999,0,0.00456605345423,4.56605345423e-05,-0.0310490683139,-0.0310476183288,-0.0555555555556,-0.00961423444976,-0.0219594594595,-0.00364298724954,0,0,0,0.000383998370677,0.0575,0.00232795511125,0.053104923741,0.0622349148171,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.9994,0.00024487547856,0.998691475904,0.999724986524,0.0267,0.00161205179818,0.0237175657034,0.0300459271542,,,,,,0.395147313692,0.382798960139,-0.0123483535529,-0.03125,1.5206184874,0.3,0.5,0.8,0.775,0.95,0.95,0.005,0.005
C,completion,paired,shared,2000,,0,,,,,10000,10000,0,0.395011654636,0.395011654636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,,,,,,0.395147313692,0.395147313692,0,0,0,0.3,0.5,0.8,0.8,0.95,0.95,0.005,0.005
