architecture,family,design,coupling,N,p,g,se_A,se_B,sp_A,sp_B,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,mean_naive_CI_width,naive_CI_excludes_zero,naive_CI_excludes_zero_mcse,naive_CI_excludes_zero_lo,naive_CI_excludes_zero_hi,expected_A,expected_B,expected_delta,expected_RC,analytic_z_delta,e,q,n_A,n_B,d_A,d_B,f_A,f_B
C,C2_false_positive,repeated,shared,2000,,0.0,,,,,10000,10000,0,0.593123664676,0.565120281667,-0.0280033830094,-0.0280033830094,0.0,0.0285771647657,0.000285771647657,-0.0460598549477,-0.0472133969308,-0.135031134668,0.0497838534917,-0.0835750066284,0.0281089907518,0.0248,0.00155515143957,0.0219295622152,0.0280353898363,0.4719,0.00499209765529,0.462128331556,0.481693249153,0.0018,0.000423882059068,0.00113892799151,0.00284368798503,0.1236,0.00329124657235,0.117293431515,0.130195642458,0.8371,0.00369274410161,0.829733140757,0.844207967541,0.0995,0.00299332173346,0.0937860993147,0.10552148338,,,,,,0.592720970537,0.565289256198,-0.0274317143389,-0.0462809917355,-2.00043872493,0.3,0.75,0.8,0.8,0.95,0.95,0.005,0.025
C,C2_false_positive,repeated,shared,2000,,0.0,,,,,10000,10000,0,0.593123664676,0.561996181971,-0.0311274827045,-0.0311274827045,0.0,0.0286818544948,0.000286818544948,-0.0513319241234,-0.0524805947871,-0.140018136661,0.0452828838284,-0.0868955137912,0.0253282007413,0.0201,0.00140342402716,0.0175279812174,0.0230405804188,0.5261,0.0049931832532,0.516305392338,0.535874562947,0.0015,0.00038700775186,0.000909261825593,0.00247358454997,0.1476,0.00354703030717,0.140783287155,0.154687354897,0.8611,0.00345842146072,0.854182839861,0.867739836516,0.0949,0.00293076764688,0.089310355357,0.100800760123,,,,,,0.592720970537,0.562037797864,-0.0306831726737,-0.0517666392769,-1.54909798785,0.3,0.75,0.8,0.8,0.95,0.95,0.005,0.0275
C,C2_false_positive,repeated,shared,2000,,0.0,,,,,10000,10000,0,0.593123664676,0.558769645571,-0.0343540191049,-0.0343540191049,0.0,0.0289690609143,0.000289690609143,-0.0567529840388,-0.0579204998061,-0.146701955052,0.0390354826102,-0.0914996724578,0.0220785300576,0.015,0.00121552457811,0.0127970424891,0.0175754359304,0.5635,0.00495951358502,0.553756984008,0.573194248199,0.0013,0.000360320690497,0.00075991187258,0.00222308810233,0.1841,0.00387565723459,0.176625646381,0.191816963789,0.884,0.00320224920954,0.877575724411,0.890129364841,0.0794,0.0027036205355,0.0742610670868,0.0848619523426,,,,,,0.592720970537,0.558823529412,-0.0338974411255,-0.0571895424837,-1.57608829888,0.3,0.75,0.8,0.8,0.95,0.95,0.005,0.03
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592796058031,0.442634913904,-0.150161144127,-0.150161144127,0.0,0.0192023601359,0.000192023601359,-0.253308868836,-0.253309957266,-0.314012627396,-0.191650070202,-0.187573622617,-0.112633499728,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.44262295082,-0.150098019718,-0.253235547886,-0.32873255765,0.3,0.75,0.8,0.6,0.95,0.7,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592770144676,0.442824760466,-0.14994538421,-0.14994538421,0.0,0.0186507952611,0.000186507952611,-0.252963683264,-0.252957045082,-0.312133399845,-0.193720458675,-0.186130238167,-0.113162870903,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.442873303167,-0.14984766737,-0.252813169802,-0.52392854562,0.3,0.75,0.8,0.6,0.95,0.725,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592459269714,0.44263682546,-0.149822444253,-0.149822444253,0.0,0.0179908337731,0.000179908337731,-0.252899107278,-0.252882268727,-0.309228649088,-0.194985261058,-0.184924569337,-0.114433168004,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.443107221007,-0.149613749531,-0.252418518945,-1.16000584126,0.3,0.75,0.8,0.6,0.95,0.75,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592588331691,0.443199155069,-0.149389176622,-0.149389176622,0.0,0.0177347415183,0.000177347415183,-0.252122894235,-0.252096048188,-0.308612553692,-0.194874604429,-0.184013966493,-0.114362017247,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.443326271186,-0.149394699351,-0.252048951829,0.0311407367085,0.3,0.75,0.8,0.6,0.95,0.775,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592541254052,0.443482815132,-0.14905843892,-0.14905843892,0.0,0.0170932671593,0.000170932671593,-0.251574907445,-0.251557909092,-0.306765567199,-0.197259391817,-0.182954662184,-0.115812114387,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.443531827515,-0.149189143022,-0.251702150654,0.764652543857,0.3,0.75,0.8,0.6,0.95,0.8,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592774277179,0.443442566419,-0.14933171076,-0.14933171076,0.0,0.0167882412614,0.000167882412614,-0.25191799269,-0.251920025057,-0.304956978639,-0.199182630312,-0.182550468236,-0.1165759142,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.443725099602,-0.148995870936,-0.251376074649,-2.00044673804,0.3,0.75,0.8,0.6,0.95,0.825,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592658484779,0.443839830098,-0.148818654681,-0.148818654681,0.0,0.0163521134993,0.000163521134993,-0.251102567373,-0.2511035588,-0.301963993171,-0.199832050342,-0.180853445969,-0.117233758852,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.443907156673,-0.148813813864,-0.251068919882,-0.0296036145433,0.3,0.75,0.8,0.6,0.95,0.85,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592728340322,0.444068094875,-0.148660245447,-0.148660245447,0.0,0.0157973815421,0.000157973815421,-0.250820446155,-0.250806710822,-0.301422671292,-0.200764555185,-0.180574350968,-0.117731541891,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.444078947368,-0.148642023169,-0.250779085873,-0.115349993142,0.3,0.75,0.8,0.6,0.95,0.875,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592695291306,0.443979772935,-0.148715518371,-0.148715518371,0.0,0.0155123628443,0.000155123628443,-0.250909118261,-0.25091395284,-0.299330792613,-0.203348185242,-0.179380814527,-0.118980629709,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.444241316271,-0.148479654267,-0.250505147696,-1.52049115043,0.3,0.75,0.8,0.6,0.95,0.9,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592695112673,0.444204016122,-0.148491096551,-0.148491096551,0.0,0.0149950827509,0.000149950827509,-0.250538750658,-0.250535382149,-0.297817732993,-0.20409818205,-0.178148507373,-0.119467385439,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.444395017794,-0.148325952744,-0.250245832553,-1.10131974648,0.3,0.75,0.8,0.6,0.95,0.925,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592637120289,0.444227511498,-0.148409608791,-0.148409608791,0.0,0.014629205706,0.00014629205706,-0.250429645525,-0.250422397974,-0.2963021381,-0.205633144662,-0.177449168207,-0.120209059233,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.444540727903,-0.148180242634,-0.25,-1.56786473208,0.3,0.75,0.8,0.6,0.95,0.95,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592688055807,0.444182805302,-0.148505250505,-0.148505250505,0.0,0.014625169108,0.00014625169108,-0.250550352098,-0.25056224611,-0.295733341759,-0.205751488489,-0.177823775866,-0.119739273644,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.444679054054,-0.148041916483,-0.249766625178,-3.16805924632,0.3,0.75,0.8,0.6,0.95,0.975,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592810614549,0.444476761966,-0.148333852583,-0.148333852583,0.0,0.0147988092508,0.000147988092508,-0.250187349111,-0.250221316795,-0.295733638806,-0.204783699059,-0.178074323408,-0.119286604558,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.444810543657,-0.14791042688,-0.249544784531,-2.86121468008,0.3,0.75,0.8,0.6,0.95,1.0,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592669785307,0.461083833633,-0.131585951674,-0.131585951674,0.0,0.0186850905253,0.000186850905253,-0.222021090514,-0.222022372215,-0.281826166336,-0.161981227059,-0.168536645453,-0.0952259737443,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.46106557377,-0.131655396767,-0.222120362381,0.371660458234,0.3,0.75,0.8,0.625,0.95,0.7,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592635533128,0.461047731078,-0.13158780205,-0.13158780205,0.0,0.0179135002718,0.000179135002718,-0.222028484847,-0.222038326584,-0.278664961151,-0.164932326918,-0.166693665651,-0.0964733007731,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.461326357466,-0.131394613071,-0.221680385211,-1.07845466057,0.3,0.75,0.8,0.625,0.95,0.725,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592473472885,0.461301758708,-0.131171714176,-0.131171714176,0.0,0.0175886633062,0.000175886633062,-0.221399907498,-0.221396771636,-0.277075999876,-0.16343136988,-0.165342903341,-0.0964865487308,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.461570021882,-0.131150948655,-0.221269290568,-0.118061961705,0.3,0.75,0.8,0.625,0.95,0.75,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592659184658,0.461881526375,-0.130777658283,-0.130777658283,0.0,0.0170832714778,0.000170832714778,-0.220685242668,-0.220662501601,-0.275215008545,-0.165627756116,-0.164104622084,-0.0969187104079,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.461798199153,-0.130922771385,-0.220884324822,0.849445620142,0.3,0.75,0.8,0.625,0.95,0.775,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59271751615,0.462034205797,-0.130683310353,-0.130683310353,0.0,0.0165743607066,0.000165743607066,-0.220485555312,-0.220481606824,-0.273703864676,-0.167381136633,-0.163699033321,-0.0984774467959,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.462012320329,-0.130708650209,-0.220523073598,0.152885868678,0.3,0.75,0.8,0.625,0.95,0.8,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592612315526,0.461942352726,-0.1306699628,-0.1306699628,0.0,0.0161220909105,0.000161220909105,-0.220503366975,-0.220498223503,-0.272030754684,-0.170232802504,-0.162101670897,-0.100022542276,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.462213645418,-0.130507325119,-0.220183411092,-1.00878776516,0.3,0.75,0.8,0.625,0.95,0.825,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592398576776,0.461934356402,-0.130464220374,-0.130464220374,0.0,0.0156644134149,0.000156644134149,-0.220235358444,-0.220230475712,-0.270780906331,-0.171070593643,-0.161511846315,-0.100761686753,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.462403288201,-0.130317682336,-0.21986345821,-0.935483725709,0.3,0.75,0.8,0.625,0.95,0.85,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59258476635,0.462482034508,-0.130102731842,-0.130102731842,0.0,0.0150302603931,0.000150302603931,-0.219572555633,-0.21955125955,-0.268352480796,-0.171579672431,-0.159755372926,-0.100693471153,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.462582236842,-0.130138733695,-0.219561547784,0.23952913499,0.3,0.75,0.8,0.625,0.95,0.875,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592841466511,0.462717403301,-0.130124063211,-0.130124063211,0.0,0.0148993558619,0.000148993558619,-0.219484661387,-0.219492175499,-0.267241649621,-0.17291183151,-0.159602837962,-0.101366275437,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.462751371115,-0.129969599422,-0.219276195516,-1.03671453942,0.3,0.75,0.8,0.625,0.95,0.9,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592728584064,0.462739097971,-0.129989486092,-0.129989486092,0.0,0.0143530375862,0.000143530375862,-0.219297739327,-0.219306929997,-0.26506682419,-0.1741339169,-0.158072527231,-0.102048558335,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.462911476868,-0.129809493669,-0.219006075576,-1.25403715022,0.3,0.75,0.8,0.625,0.95,0.925,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592606802042,0.462702273672,-0.12990452837,-0.12990452837,0.0,0.0139714840491,0.000139714840491,-0.219218198385,-0.219208635341,-0.264152283448,-0.175953079179,-0.157894736842,-0.102836879433,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.463063258232,-0.129657712305,-0.21875,-1.76657013412,0.3,0.75,0.8,0.625,0.95,0.95,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592853414344,0.463019640871,-0.129833773474,-0.129833773474,0.0,0.0139535878885,0.000139535878885,-0.218977043146,-0.218998103633,-0.262701407868,-0.176090154078,-0.157743956386,-0.102683953176,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.463207347973,-0.129513622564,-0.218506901227,-2.29439848728,0.3,0.75,0.8,0.625,0.95,0.975,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592761397064,0.463138294067,-0.129623102997,-0.129623102997,0.0,0.0141814457367,0.000141814457367,-0.218633450536,-0.218676694601,-0.262196190153,-0.175725065563,-0.158359403561,-0.102171301619,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.46334431631,-0.129376654228,-0.21827581722,-1.73782542367,0.3,0.75,0.8,0.625,0.95,1.0,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592588446335,0.479170056978,-0.113418389357,-0.113418389357,0.0,0.0179517890144,0.000179517890144,-0.191386805391,-0.191394871194,-0.249450123878,-0.133375899105,-0.149238988968,-0.0783423203012,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9993,0.0002644825136,0.998555665559,0.999660873668,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.479508196721,-0.113212773816,-0.191005176877,-1.14537632447,0.3,0.75,0.8,0.65,0.95,0.7,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592661818262,0.479401899174,-0.113259919088,-0.113259919088,0.0,0.0174785756149,0.000174785756149,-0.191100730778,-0.191103789038,-0.248266819267,-0.134838057894,-0.147996405484,-0.0788926950017,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9994,0.00024487547856,0.998691475904,0.999724986524,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.479779411765,-0.112941558773,-0.190547600619,-1.82143169165,0.3,0.75,0.8,0.65,0.95,0.725,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592633393618,0.479901425115,-0.112731968503,-0.112731968503,0.0,0.0168581948941,0.000168581948941,-0.190227560971,-0.190222099728,-0.24408332887,-0.135148239644,-0.145931089033,-0.0795265641563,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9997,0.000173179098046,0.999118264228,0.999897967801,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.480032822757,-0.11268814778,-0.19012006219,-0.259937218442,0.3,0.75,0.8,0.65,0.95,0.75,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59282230249,0.48019003243,-0.112632270059,-0.112632270059,0.0,0.0164739760746,0.000164739760746,-0.190021906186,-0.189993307584,-0.243106778349,-0.137414048206,-0.145181397487,-0.0806770617929,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9997,0.000173179098046,0.999118264228,0.999897967801,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.480270127119,-0.112450843419,-0.189719697814,-1.10129236486,0.3,0.75,0.8,0.65,0.95,0.775,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59259152928,0.480430412746,-0.112161116534,-0.112161116534,0.0,0.0158520210203,0.000158520210203,-0.189276070837,-0.18927222377,-0.241381243548,-0.139011984725,-0.144079261483,-0.0818788532332,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9998,0.000141407213395,0.999271004156,0.999945151073,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.480492813142,-0.112228157396,-0.189343996542,0.422916808666,0.3,0.75,0.8,0.65,0.95,0.8,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592694257528,0.480668628002,-0.112025629525,-0.112025629525,0.0,0.015375359627,0.00015375359627,-0.189010639792,-0.189010823207,-0.23815585929,-0.139753082262,-0.142292482871,-0.0822326865754,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.480702191235,-0.112018779302,-0.188990747536,-0.0445532556917,0.3,0.75,0.8,0.65,0.95,0.825,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592270415563,0.480415190031,-0.111855225532,-0.111855225532,0.0,0.0148459948347,0.000148459948347,-0.188855222348,-0.188858370421,-0.23658121109,-0.141518073657,-0.141605122268,-0.0832103175554,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.480899419729,-0.111821550808,-0.188657996539,-0.226826993865,0.3,0.75,0.8,0.65,0.95,0.85,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592437695416,0.481061935763,-0.111375759653,-0.111375759653,0.0,0.0142671112521,0.000142671112521,-0.188005668304,-0.187995734429,-0.233798441956,-0.142547136057,-0.139043207162,-0.08387373609,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.481085526316,-0.111635444221,-0.188344009695,1.82016221691,0.3,0.75,0.8,0.65,0.95,0.875,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592904712213,0.481415968347,-0.111488743867,-0.111488743867,0.0,0.013947882319,0.00013947882319,-0.188036432841,-0.188038215198,-0.233216611642,-0.144406422507,-0.138713627959,-0.0845722004105,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.48126142596,-0.111459544577,-0.188047243337,-0.209345681917,0.3,0.75,0.8,0.65,0.95,0.9,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592860932908,0.481542539339,-0.11131839357,-0.11131839357,0.0,0.0135408497538,0.000135408497538,-0.187758382845,-0.187764764704,-0.231249763534,-0.145716460663,-0.137767478244,-0.0856014953765,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.481427935943,-0.111293034594,-0.187766318599,-0.187277579549,0.3,0.75,0.8,0.65,0.95,0.925,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592333756387,0.481188554021,-0.111145202366,-0.111145202366,0.0,0.0131352668098,0.000131352668098,-0.187633957621,-0.187639487312,-0.230337459273,-0.146549902865,-0.137391304348,-0.0857142857143,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.481585788562,-0.111135181976,-0.1875,-0.0762861583477,0.3,0.75,0.8,0.65,0.95,0.95,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592741859965,0.481501025675,-0.111240834291,-0.111240834291,0.0,0.0132307153407,0.000132307153407,-0.187643723712,-0.187671635503,-0.228922808239,-0.146914391339,-0.137720493689,-0.0856962298281,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.481735641892,-0.110985328645,-0.187247177276,-1.93115518601,0.3,0.75,0.8,0.65,0.95,0.975,0.005,0.005
