architecture,family,design,N,g,c_A,c_B,specificity,mode,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,population_OE_A,population_OE_B,expected_RC
B2,main,paired,2000,0.1,0.7,0.725,0.995,independent,10000,10000,0,1.00814839506,0.895085553732,-0.113062841331,-0.0130628413308,-0.1,0.0248188405537,0.000248188405537,-0.112154613589,-0.112149006917,-0.159505788981,-0.0695614969298,-0.164274930713,-0.0677132043207,0.9974,0.000509238647394,0.996192986791,0.99822501163,0,0,0,0.000383998370677,0.6875,0.00463512405443,0.678344783149,0.696511217462,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.895219029891,-0.11236215107
B2,main,paired,2000,0.1,0.7,0.75,0.995,independent,10000,10000,0,1.00814839506,0.882877830833,-0.12527056423,-0.0252705642304,-0.1,0.0249597398172,0.000249597398172,-0.124259262205,-0.124258060464,-0.170568507336,-0.0819137210552,-0.17743141062,-0.0793663334587,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0,0,0,0.000383998370677,0.8525,0.00354603651983,0.845414553,0.859314728149,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.883012040943,-0.124465764878
B2,main,paired,2000,0.1,0.7,0.775,0.995,independent,10000,10000,0,1.00814839506,0.870938362153,-0.13721003291,-0.03721003291,-0.1,0.0251807270773,0.000251807270773,-0.136097105236,-0.136101027966,-0.18271157204,-0.0936201250092,-0.189829290916,-0.090849907415,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9491,0.00219793516738,0.944617048621,0.953238044043,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.871058344835,-0.136318230862
B2,main,paired,2000,0.1,0.7,0.8,0.995,independent,10000,10000,0,1.00814839506,0.859183345539,-0.148965049524,-0.048965049524,-0.1,0.0254237432683,0.000254237432683,-0.147749885075,-0.147761034242,-0.193767808177,-0.10597251132,-0.202132704206,-0.102019975669,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9877,0.00110221186711,0.985344739413,0.989680708577,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.859350761245,-0.147926668537
B2,main,paired,2000,0.1,0.7,0.825,0.995,independent,10000,10000,0,1.00814839506,0.847711924248,-0.160436470815,-0.0604364708148,-0.1,0.0256292489691,0.000256292489691,-0.159123987025,-0.159139737365,-0.204618272925,-0.117294661176,-0.213638657892,-0.112910681349,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9974,0.000509238647394,0.996192986791,0.99822501163,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.847882369928,-0.159297939544
B2,main,paired,2000,0.1,0.7,0.85,0.995,independent,10000,10000,0,1.00814839506,0.836476851723,-0.17167154334,-0.0716715433399,-0.1,0.0259231145547,0.000259231145547,-0.170260553099,-0.170284002019,-0.215448392669,-0.128665332751,-0.225640509567,-0.123373395351,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9996,0.000199959995999,0.998971871665,0.999844437163,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.83664649922,-0.170438659047
B2,main,paired,2000,0.1,0.7,0.875,0.995,independent,10000,10000,0,1.00814839506,0.825480321999,-0.182668073064,-0.0826680730643,-0.1,0.0261853301977,0.000261853301977,-0.181165325551,-0.181191651903,-0.2255108763,-0.139934380204,-0.237129692744,-0.13359813259,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.825636715132,-0.181355206549
B2,main,paired,2000,0.1,0.7,0.9,0.995,independent,10000,10000,0,1.00814839506,0.81465559103,-0.193492804033,-0.0934928040329,-0.1,0.0264879763482,0.000264879763482,-0.191897522139,-0.1919288916,-0.23609968442,-0.151003624508,-0.248511221138,-0.143634178281,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.814846811018,-0.192053736137
B2,main,paired,2000,0.1,0.7,0.925,0.995,independent,10000,10000,0,1.00814839506,0.804057133382,-0.204091261681,-0.104091261681,-0.1,0.0268035105419,0.000268035105419,-0.202404281612,-0.202441686839,-0.246701624282,-0.161919795072,-0.259614975112,-0.15388877621,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.804270797764,-0.202540186203
B2,main,paired,2000,0.1,0.7,0.95,0.995,independent,10000,10000,0,1.00814839506,0.793682000867,-0.214466394196,-0.114466394196,-0.1,0.0271304708812,0.000271304708812,-0.212689659924,-0.212732961979,-0.256487998474,-0.172694002739,-0.270885758994,-0.163260217963,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.793902894486,-0.212820288677
B2,main,paired,2000,0.1,0.7,0.975,0.995,independent,10000,10000,0,1.00814839506,0.783547800643,-0.22460059442,-0.12460059442,-0.1,0.0274422892088,0.000274422892088,-0.222739300372,-0.222785252171,-0.265957896296,-0.182637017339,-0.281453521,-0.172774959164,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.783737519694,-0.22289957778
B2,main,paired,2000,0.1,0.7,1,0.995,independent,10000,10000,0,1.00814839506,0.773594466002,-0.234553929061,-0.134553929061,-0.1,0.0277930108547,0.000277930108547,-0.232608310509,-0.232658138633,-0.275250601277,-0.192869372125,-0.292083687163,-0.182193463015,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.773769282902,-0.232783398352
B2,main,paired,2000,0.2,0.7,0.5,0.995,independent,10000,10000,0,1.00814839506,0.904785362477,-0.103363032586,0.096636967414,-0.2,0.0368814999473,0.000368814999473,-0.102541818277,-0.102527597219,-0.173825566707,-0.0332749486002,-0.177468977002,-0.0328500547022,0.9306,0.00254133114725,0.925451944906,0.935417355697,0,0,0,0.000383998370677,0.5174,0.00499697148281,0.507601312609,0.527185324248,0,0,0,0.000383998370677,0.0017,0.00041195994951,0.00106170736112,0.0027209854151,0.0037,0.000607149899119,0.00268564803775,0.00509550874498,1.00854084914,0.90472042789,-0.102941215857
B2,main,paired,2000,0.2,0.7,0.525,0.995,independent,10000,10000,0,1.00814839506,0.891542627952,-0.11660576711,0.0833942328895,-0.2,0.0365119702797,0.000365119702797,-0.115676986472,-0.115663296873,-0.185776341963,-0.0481739575376,-0.190034278852,-0.0467759125617,0.9718,0.00165543831054,0.968369798034,0.974867861103,0,0,0,0.000383998370677,0.6704,0.00470067909987,0.661122941628,0.679546191727,0,0,0,0.000383998370677,0.0004,0.000199959995999,0.000155562836623,0.00102812833536,0.0007,0.0002644825136,0.000339126331688,0.00144433444127,1.00854084914,0.891512207837,-0.116037581824
B2,main,paired,2000,0.2,0.7,0.55,0.995,independent,10000,10000,0,1.00814839506,0.878669349468,-0.129479045595,0.0705209544047,-0.2,0.0362194255509,0.000362194255509,-0.128447044383,-0.128432526629,-0.197940087114,-0.0615929903334,-0.202760781274,-0.0601857691591,0.9888,0.00105235735375,0.986541590683,0.99068301251,0,0,0,0.000383998370677,0.7956,0.00403262495157,0.787583392885,0.803389587278,0,0,0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,0.0002,0.000141407213395,5.48489273209e-05,0.000728995844007,1.00854084914,0.878598983716,-0.128841450038
B2,main,paired,2000,0.2,0.7,0.575,0.995,independent,10000,10000,0,1.00814839506,0.866022124412,-0.142126270651,0.0578737293487,-0.2,0.0359358748939,0.000359358748939,-0.140992238006,-0.140977530041,-0.209238315734,-0.0751123436769,-0.215351554829,-0.0732956944581,0.9962,0.00061526904684,0.994788823142,0.997230096875,0,0,0,0.000383998370677,0.8875,0.00315980616494,0.881157495878,0.893544905385,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,1.00854084914,0.865971724711,-0.141361774838
B2,main,paired,2000,0.2,0.7,0.6,0.995,independent,10000,10000,0,1.00814839506,0.853664933996,-0.154483461067,0.045516538933,-0.2,0.035678372974,0.00035678372974,-0.153248889593,-0.153234843029,-0.220328017443,-0.0887465724336,-0.226639261282,-0.0856550709688,0.9993,0.0002644825136,0.998555665559,0.999660873668,0,0,0,0.000383998370677,0.9447,0.00228564892317,0.940047052451,0.949011419398,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.853621753924,-0.15360715964
B2,main,paired,2000,0.2,0.7,0.625,0.995,independent,10000,10000,0,1.00814839506,0.841591517065,-0.166556877998,0.0334431220024,-0.2,0.0354650755694,0.000354650755694,-0.165224600355,-0.16521067614,-0.231538992265,-0.101832789379,-0.238655079594,-0.0983227970388,0.9998,0.000141407213395,0.999271004156,0.999945151073,0,0,0,0.000383998370677,0.977,0.00149903302165,0.973873641037,0.979760024517,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.841540731427,-0.165585873748
B2,main,paired,2000,0.2,0.7,0.65,0.995,independent,10000,10000,0,1.00814839506,0.829774711983,-0.17837368308,0.0216263169198,-0.2,0.0352920655608,0.000352920655608,-0.176946151155,-0.176931971477,-0.242356912418,-0.114172737145,-0.250054320835,-0.110691487051,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9916,0.000912657657613,0.989612858569,0.993209594233,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.829720638268,-0.177305868202
B2,main,paired,2000,0.2,0.7,0.675,0.995,independent,10000,10000,0,1.00814839506,0.818194723804,-0.189953671259,0.0100463287406,-0.2,0.0351232268909,0.000351232268909,-0.188430758364,-0.188418363993,-0.252883061212,-0.126813683259,-0.261333929225,-0.123290919999,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9979,0.000457776146168,0.996791606127,0.998626008295,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.818153761377,-0.188774790755
B2,main,paired,2000,0.2,0.7,0.7,0.995,independent,10000,10000,0,1.00814839506,0.806884541862,-0.201263853201,-0.00126385320104,-0.2,0.0350383552851,0.000350383552851,-0.199647913765,-0.199637130989,-0.263513513514,-0.138549480943,-0.27221059547,-0.13445806803,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9996,0.000199959995999,0.998971871665,0.999844437163,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.806832679314,-0.2
B2,main,paired,2000,0.2,0.7,0.725,0.995,independent,10000,10000,0,1.00814839506,0.79581393368,-0.212334461383,-0.0123344613826,-0.2,0.0350730161106,0.000350730161106,-0.210624469025,-0.210618260588,-0.273421337795,-0.150413079128,-0.283433112988,-0.145537163293,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9998,0.000141407213395,0.999271004156,0.999945151073,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.795750248792,-0.210988578728
B2,main,paired,2000,0.2,0.7,0.75,0.995,independent,10000,10000,0,1.00814839506,0.784959767237,-0.223188627826,-0.0231886278255,-0.2,0.0351298447292,0.000351298447292,-0.221386921487,-0.221384697847,-0.283093617578,-0.162231380892,-0.294331886862,-0.156504964735,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.784899591949,-0.221747346558
B2,main,paired,2000,0.2,0.7,0.775,0.995,independent,10000,10000,0,1.00814839506,0.774343783088,-0.233804611975,-0.0338046119751,-0.2,0.035233000282,0.00035233000282,-0.231912595801,-0.231914877929,-0.293213804083,-0.173041349547,-0.30538902175,-0.166949244169,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.774274084298,-0.232282871877
B2,main,paired,2000,0.2,0.7,0.8,0.995,independent,10000,10000,0,1.00814839506,0.763892966715,-0.244255428347,-0.0442554283475,-0.2,0.0353834058356,0.000353834058356,-0.242272488067,-0.242281225208,-0.302597651463,-0.184113322093,-0.315871768107,-0.177524300285,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.763867343329,-0.242601483144
B2,main,paired,2000,0.2,0.7,0.825,0.995,independent,10000,10000,0,1.00814839506,0.753694464318,-0.254453930745,-0.0544539307445,-0.2,0.0355105803312,0.000355105803312,-0.252384415678,-0.252397297849,-0.311970676905,-0.195118580475,-0.326896486185,-0.187359444413,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.753673217714,-0.252709279595
B2,main,paired,2000,0.2,0.7,0.85,0.995,independent,10000,10000,0,1.00814839506,0.74370549404,-0.264442901023,-0.0644429010233,-0.2,0.0356883874827,0.000356883874827,-0.2622857726,-0.262305531922,-0.321094960017,-0.205262250575,-0.33748430342,-0.196908297505,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.743685777084,-0.262612141376
B2,main,paired,2000,0.2,0.7,0.875,0.995,independent,10000,10000,0,1.00814839506,0.733928111204,-0.274220283859,-0.0742202838592,-0.2,0.0358275555136,0.000358275555136,-0.271981570455,-0.272003888715,-0.330696032011,-0.215875264324,-0.347034374093,-0.206404188906,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.73389930234,-0.272315739155
B2,main,paired,2000,0.2,0.7,0.9,0.995,independent,10000,10000,0,1.00814839506,0.724304165196,-0.283844229867,-0.0838442298675,-0.2,0.0360152086724,0.000360152086724,-0.281523217134,-0.28155004884,-0.33968258519,-0.22570710373,-0.356555823972,-0.215919486017,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.72430827646,-0.281825543232
B2,main,paired,2000,0.2,0.7,0.925,0.995,independent,10000,10000,0,1.00814839506,0.714880982717,-0.293267412346,-0.0932674123456,-0.2,0.0362076120952,0.000362076120952,-0.290864870049,-0.290897068112,-0.348333743081,-0.235876635376,-0.36638261306,-0.225065932788,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.71490737579,-0.29114683218
B2,main,paired,2000,0.2,0.7,0.95,0.995,independent,10000,10000,0,1.00814839506,0.705656210142,-0.302492184921,-0.102492184921,-0.2,0.0364060664881,0.000364060664881,-0.300009898556,-0.300047281136,-0.356650701478,-0.245665750111,-0.376083206562,-0.233764788033,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.705691461765,-0.300284701046
B2,main,paired,2000,0.2,0.7,0.975,0.995,independent,10000,10000,0,1.00814839506,0.69664456676,-0.311503828303,-0.111503828303,-0.2,0.0365697056554,0.000365697056554,-0.308946332894,-0.308986087592,-0.364773888883,-0.25563051295,-0.385201474152,-0.242716411305,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.696655573062,-0.309244069138
B2,main,paired,2000,0.2,0.7,1,0.995,independent,10000,10000,0,1.00814839506,0.687796306175,-0.320352088888,-0.120352088888,-0.2,0.0368135701747,0.000368135701747,-0.31771963744,-0.317762831798,-0.37295643857,-0.265025333992,-0.394291930399,-0.250959116286,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.687794918135,-0.318029687424
