architecture,family,design,N,g,c_A,c_B,specificity,mode,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,population_OE_A,population_OE_B,expected_RC
B1,main,repeated,2000,0,0.7,1,0.995,independent,10000,10000,0,1.20864129228,0.991390305712,-0.217250986566,-0.217250986566,-0,0.115778800162,0.00115778800162,-0.175117568331,-0.179748108851,-0.333735272481,0.00815616911765,-0.445617758402,0.00873684188919,0.9194,0.00272219837631,0.913902134263,0.924575767904,0.01,0.000994987437107,0.00822933614815,0.0121469822551,0.8148,0.00388459727642,0.807065948761,0.822292285865,0.0035,0.000590571756859,0.00251777850562,0.00486353187646,0.0296,0.00169481090391,0.0264545937508,0.0331066719163,0.0139,0.00117076000957,0.0117848736979,0.0163884495181,1.20948842127,0.991682690441,-0.180080873037
B2,main,repeated,2000,0,0.7,0.5,0.995,independent,10000,10000,0,1.00779033007,1.13055329271,0.122762962644,0.122762962644,-0,0.112734212141,0.00112734212141,0.128131122532,0.121813991444,-0.0913316520433,0.38546894796,-0.0994001525818,0.347428807922,0.058,0.00233743449106,0.0535861760006,0.0627532785591,0.7373,0.00440100795273,0.728584235024,0.745833519349,0.0195,0.00138274184142,0.0169686324943,0.0224003899399,0.5745,0.00494418597951,0.564782784165,0.584160000077,0.8656,0.00341081573821,0.858774343596,0.872144876795,0.0432,0.00203307058412,0.0393875707747,0.0473632501368,1.00854084914,1.13090053486,0.121323480179
B2,main,repeated,2000,0,0.7,0.525,0.995,independent,10000,10000,0,1.00779033007,1.11400739493,0.106217064869,0.106217064869,-0,0.111752886725,0.00111752886725,0.111618890451,0.105395995279,-0.103757992578,0.364569787809,-0.115005068973,0.329423045162,0.0729,0.00259972286985,0.0679669816398,0.0781610297684,0.6875,0.00463512405443,0.678344783149,0.696511217462,0.0276,0.00163823807794,0.024566008678,0.0309967929826,0.515,0.00499774949352,0.505200710211,0.524787769838,0.8325,0.00373421678535,0.825053681676,0.839690959407,0.0487,0.00215240121725,0.0446519209746,0.0530946759548,1.00854084914,1.1143902598,0.10495302272
B2,main,repeated,2000,0,0.7,0.55,0.995,independent,10000,10000,0,1.00779033007,1.09789278271,0.0901024526494,0.0901024526494,-0,0.110819165755,0.00110819165755,0.0955366907941,0.089405950783,-0.116363920729,0.34428411037,-0.12786167428,0.309494352815,0.0933,0.0029085238524,0.0877545255205,0.0991578187542,0.639,0.00480290537071,0.629534758889,0.648358489564,0.0354,0.00184788636014,0.0319529181589,0.0392038931271,0.4602,0.00498413442836,0.450448422971,0.469982143299,0.7939,0.00404503139666,0.785859745986,0.801714539772,0.0549,0.00227784964385,0.0506040005642,0.0595378347853,1.00854084914,1.09824872965,0.0889481874525
B2,main,repeated,2000,0,0.7,0.575,0.995,independent,10000,10000,0,1.00779033007,1.08211905063,0.0743287205616,0.0743287205616,-0,0.109929825825,0.00109929825825,0.0797971679199,0.0737541513787,-0.129532739251,0.324165334127,-0.142513092358,0.291488544957,0.1181,0.00322726494109,0.111920840414,0.124572457541,0.5857,0.00492600761266,0.576014091627,0.595320091052,0.0468,0.00211210227025,0.0428315214626,0.0511165346606,0.4054,0.00490969286208,0.395815284233,0.415057368258,0.7519,0.0043191016427,0.743339059899,0.760267481722,0.0594,0.00236371825732,0.0549341876459,0.0642041917183,1.00854084914,1.08246465589,0.0732977814527
B2,main,repeated,2000,0,0.7,0.6,0.995,independent,10000,10000,0,1.00779033007,1.06666001954,0.0588696894716,0.0588696894716,-0,0.109078943082,0.00109078943082,0.0643745041137,0.0584146202989,-0.141147792552,0.304994915551,-0.156129049666,0.27545894257,0.15,0.00357071421427,0.143135981361,0.157132817499,0.5275,0.00499243177219,0.517706326767,0.537272553323,0.0612,0.00239696808489,0.056668408149,0.0660685888211,0.3536,0.00478086854034,0.344287517807,0.363024916916,0.7069,0.00455183907888,0.697900469327,0.715740632147,0.0678,0.00251402386624,0.063036719271,0.0728952089206,1.00854084914,1.06702719241,0.0579910504495
B2,main,repeated,2000,0,0.7,0.625,0.995,independent,10000,10000,0,1.00779033007,1.05157420281,0.0437838727493,0.0437838727493,-0,0.108247922019,0.00108247922019,0.0493206343832,0.0434454185986,-0.153248010883,0.286727743789,-0.169760073444,0.259116242613,0.1826,0.00386338245583,0.175150263556,0.19029349861,0.4726,0.00499248675512,0.462827300575,0.482393742536,0.078,0.00268171586862,0.0729044921623,0.0834196024626,0.306,0.00460829686544,0.297043826849,0.315105164518,0.6567,0.00474810604347,0.647335302983,0.665944351927,0.0702,0.00255483776393,0.0653558943368,0.0753741906626,1.00854084914,1.05192591428,0.0430176578156
B2,main,repeated,2000,0,0.7,0.65,0.995,independent,10000,10000,0,1.00779033007,1.03676253971,0.0289722096479,0.0289722096479,-0,0.107434600106,0.00107434600106,0.0345398921457,0.0287482512817,-0.165267065298,0.268325620896,-0.183566055603,0.242978573474,0.2231,0.00416324861136,0.215047385759,0.231365272539,0.4189,0.0049337895172,0.409262899171,0.428599385365,0.0982,0.00297584878648,0.0925208132698,0.104187767821,0.2601,0.0043868894447,0.251595133311,0.268789109107,0.6078,0.00488240883171,0.598191007441,0.617326202511,0.0733,0.0026062829854,0.0683539844864,0.0785737197231,1.00854084914,1.03715079783,0.0283676647472
B2,main,repeated,2000,0,0.7,0.675,0.995,independent,10000,10000,0,1.00779033007,1.02227216108,0.0144818310105,0.0144818310105,-0,0.106679742707,0.00106679742707,0.0200819623369,0.0143698848644,-0.177751147066,0.249992955386,-0.195535444825,0.226696509703,0.2651,0.00441386440662,0.256540376769,0.273840025666,0.3674,0.00482096712289,0.358003673393,0.376898162975,0.1233,0.00328781249465,0.117000271815,0.129889032558,0.217,0.00412202620079,0.209030468975,0.225186874103,0.5536,0.00497118738331,0.543837918607,0.563320916768,0.0806,0.00272219837631,0.0754242320962,0.0860978657371,1.00854084914,1.02269220172,0.0140315115559
B2,main,repeated,2000,0,0.7,0.7,0.995,independent,10000,10000,0,1.00779033007,1.00817007309,0.000379743021536,0.000379743021536,-0,0.105902668077,0.00105902668077,0.00601140121536,0.000376807566224,-0.189116626929,0.232939166955,-0.20814645089,0.210941279057,0.3114,0.00463065913235,0.302397950706,0.320546893479,0.3208,0.00466784061425,0.311721510917,0.330016114099,0.1541,0.00361044581735,0.147156593337,0.161309056736,0.1805,0.0038460336712,0.17308504891,0.188160326049,0.4971,0.00499991589929,0.48730334015,0.50689888704,0.0769,0.00266432711956,0.0718389599225,0.0822859794988,1.00854084914,1.00854084914,0
